elapsed_s,actual.shoulder_pan.pos,actual.shoulder_lift.pos,actual.elbow_flex.pos,actual.wrist_flex.pos,actual.wrist_roll.pos,actual.gripper.pos,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos
14.2542,12.307692307692308,-102.06593406593407,96.74725274725274,70.1978021978022,6.9010989010989015,4.644990046449901,10.307692307692308,-100.06593406593407,94.74725274725274,68.1978021978022,6.141359329223633,7.755970001220703
14.3539,10.989010989010989,-101.45054945054945,96.74725274725274,69.23076923076923,6.285714285714286,6.03848706038487,10.919898986816406,-99.45054945054945,94.74725274725274,68.47111511230469,4.365593910217285,6.719259262084961
14.4541,10.989010989010989,-100.92307692307692,96.74725274725274,69.14285714285714,5.054945054945055,6.1712010617120105,12.901098901098901,-98.92307692307692,94.74725274725274,69.67598724365234,3.914689540863037,7.048273086547852
14.5545,12.219780219780219,-100.3956043956044,96.74725274725274,69.67032967032966,4.7032967032967035,6.436629064366291,14.219780219780219,-98.3956043956044,94.74725274725274,70.09123229980469,6.7032967032967035,7.870345115661621
14.6558,13.45054945054945,-99.86813186813187,96.74725274725274,70.37362637362638,6.1098901098901095,7.100199071001991,15.362637362637363,-97.86813186813187,94.74725274725274,71.1666488647461,8.10989010989011,8.782657623291016
14.7531,14.593406593406593,-99.78021978021978,96.74725274725274,70.46153846153847,7.164835164835165,8.75912408759124,16.24175824175824,-97.78021978021978,94.74725274725274,70.46009826660156,8.725274725274726,12.697412076974121
16.0854,15.472527472527473,-99.78021978021978,96.74725274725274,70.37362637362638,8.219780219780219,12.143331121433311,14.254966735839844,-100.69902801513672,94.74725274725274,69.96759033203125,6.728532314300537,7.143331121433311
16.1560,15.296703296703297,-99.95604395604396,96.74725274725274,70.37362637362638,8.131868131868131,11.944260119442601,13.89229965209961,-101.23506164550781,94.74725274725274,70.2404556274414,6.7231621742248535,7.01061712010617
16.2564,14.417582417582418,-100.48351648351648,96.74725274725274,70.37362637362638,7.252747252747253,8.360982083609821,13.896089553833008,-100.9688949584961,94.74725274725274,69.87427520751953,7.026619911193848,3.4647560119628906
16.3568,14.32967032967033,-100.74725274725274,96.74725274725274,70.37362637362638,6.989010989010989,5.308560053085601,14.750385284423828,-102.65934065934066,94.74725274725274,69.79632568359375,6.223761558532715,3.2894210815429688
16.4570,14.153846153846153,-101.45054945054945,96.74725274725274,70.37362637362638,6.637362637362638,4.445919044459191,12.153846153846153,-103.15999603271484,94.74725274725274,68.39640808105469,5.456662178039551,4.956143379211426
16.5571,12.747252747252746,-101.53846153846153,96.74725274725274,69.4065934065934,6.021978021978022,4.71134704711347,10.747252747252746,-99.53846153846153,94.74725274725274,67.49450549450549,5.245413780212402,8.077033042907715
16.6572,11.340659340659341,-100.92307692307692,96.74725274725274,68.52747252747253,5.406593406593407,6.370272063702721,11.183318138122559,-98.92307692307692,94.74725274725274,67.95194244384766,3.7223398685455322,6.883420944213867
16.7578,11.340659340659341,-100.3956043956044,96.74725274725274,68.52747252747253,4.43956043956044,6.569343065693431,13.340659340659341,-98.3956043956044,94.74725274725274,69.17849731445312,3.730431318283081,7.473071098327637
16.8579,12.571428571428571,-100.04395604395604,96.74725274725274,69.14285714285714,4.351648351648351,6.967485069674851,14.571428571428571,-98.04395604395604,94.74725274725274,69.99486541748047,6.263736263736264,8.280571937561035
16.9582,13.802197802197803,-99.51648351648352,96.74725274725274,70.10989010989012,5.670329670329671,7.631055076310552,15.802197802197803,-97.51648351648352,94.74725274725274,71.0493392944336,7.670329670329671,9.514091491699219
17.0563,15.032967032967033,-99.25274725274726,96.74725274725274,70.1978021978022,6.725274725274725,9.356337093563372,16.59340659340659,-97.34065934065934,94.74725274725274,70.35494995117188,8.373626373626372,13.22826808228268
18.3550,15.824175824175825,-99.25274725274726,96.74725274725274,70.10989010989012,7.956043956043956,12.67418712674187,14.748391151428223,-101.15251922607422,94.74725274725274,69.65645599365234,6.489584922790527,7.67418712674187
18.4258,15.648351648351648,-99.42857142857143,96.74725274725274,70.10989010989012,7.868131868131868,12.47511612475116,14.3936767578125,-101.42857142857143,94.74725274725274,69.95691680908203,6.477475643157959,7.541473125414731
18.5259,14.857142857142858,-100.13186813186813,96.74725274725274,70.1978021978022,7.076923076923077,8.891838088918382,14.399418830871582,-101.57685852050781,94.74725274725274,69.6963882446289,6.835567474365234,3.9581950895819507
18.6263,14.857142857142858,-100.57142857142857,96.74725274725274,70.10989010989012,6.989010989010989,5.57398805573988,15.404182434082031,-102.57142857142857,94.74725274725274,69.61687469482422,6.246379375457764,3.1487293243408203
18.7267,14.857142857142858,-101.36263736263736,96.74725274725274,70.10989010989012,6.637362637362638,4.445919044459191,12.857142857142858,-103.36263736263736,94.74725274725274,68.2047119140625,5.553955078125,4.726348876953125
